what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318744658245
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318744702607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744730828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744730940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744803338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744803461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318744826336
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318744837423
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318744837424
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318744838798
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744881945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744908355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744926415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318744928639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744938856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744939002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744942355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318744942515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744962787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744962944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744963102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744963268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744963409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318744963734
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1318744971868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745006153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745006249
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745006312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745022859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745031001
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745075388
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745075654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745091408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745091526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1318745126820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745128829
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745131077
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745133316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745138593
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745143069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745143325
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745167195
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745170766
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745171935
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745178530
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745178789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745178875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745209344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745209483
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745212233
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745214469
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745215630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745217551
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745219414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745345827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745345965
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745350463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745350597
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318745363155
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745405629
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745435062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745469187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745469285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745473288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1318745499062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1318745519858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745523038
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745529061
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745529359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745577311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745577418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745606811
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1318745617451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1318745619785
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745627546
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745627790
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745627874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745756461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745756530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745818531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745848405
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745851492
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745851950
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745852057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745865068
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745865290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745865378
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745868072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745870634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745892819
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745892913
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745904085
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745906969
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745907136
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745907228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745970348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745970427
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745977402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318745977525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318745980480
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318745989320
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745990749
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318745990856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746002360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746002464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318746026014
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746028117
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746028117
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746030973
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746031960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746055307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746055430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1318746079055
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746083884
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746083884
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746085774
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746085774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746090374
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746100869
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746105559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746113838
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746113838
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746114939
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746124842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746130377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746134929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746146589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746149156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746153859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746168934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746173100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746175778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1318746175788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746178486
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1318746179636
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1318746179741
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1318746179779
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1318746179784
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1318746179847
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1318746179851
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1318746179887
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1318746179959
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1318746180025
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1318746180072
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1318746180129
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746180289
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1318746180301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746185139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746193255
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746201163
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746201247
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746203220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746204169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746207505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746238318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746242302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746246590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746248766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746253930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746255419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746266171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746280862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746289698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746291507
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746294073
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746297608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746299916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746302190
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746307810
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746307917
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746309789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746311830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746313512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746319670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746326996
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318746327009
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746327884
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746328679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746336716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746345136
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1318746345151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746350873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746352641
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746354348
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746358070
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746362426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746364424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746374744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746379121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746383517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746384739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746390840
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746392364
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746394060
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746394152
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746395059
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746395305
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746395410
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746396308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746397666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746399179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746409017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746410519
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746415605
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746415693
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746417199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746419582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746421512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746427529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746429527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746431848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746434208
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746436503
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746436584
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746437895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746443005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746444405
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746446415
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746446501
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746449170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746451880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1318746453876
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746460980
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1318746461556
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1318746461845
